"direction","partner_name","licensor","licensee","status","start_date","end_type","end_date","territories","distribution_types","platform","royalty_type","royalty_details","payment_terms","notes","website_link","source_key","import_action","review_notes","source_sheet","source_row","document_url","partner_website","partner_contacts","content_titles","content_seasons","reporting_frequency","raw_source_data"
"rights_out","Pluto","TBN","Pluto","terminated","2020-12-21","","","","VOD","Pluto","revenue_share","50% revenue share","","Source contract type: Content License Agreement
Source content/feed scope: TBN Linear
Source deal terms: 0.5
Payment Tracking row 28: VOD/FAST: FAST; Platform: Pluto
Email List & Tracking Notes row 16: Company: Pluto; Email: kamlie@tbn.tv; Email 2: avni.amin@pluto.tv; Billing: Natalie.gomez@pluto.tv; Tracking Notes: Pluto is terminating agreement, all content down by October 1st 2025; As of Date: 2025-08-01","","digital-licensing-master:Terminated Contracts:10","review","Missing expiration/end-type information","Terminated Contracts","10","https://www.dropbox.com/work/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/1.%20Distribution%20Partners/3.%20Active%20Partners/Pluto/Contracts/2020-2024?preview=Pluto+Complete_with_DocuSign_20221114_-_TBN_-_Pl.pdf","","Karsten Amlie | kamlie@tbn.tv | avni.amin@pluto.tv | Terminated us as of 9/30/25 | kamlie@tbn.tv | avni.amin@pluto.tv | Natalie.gomez@pluto.tv","TBN Linear","","","{""Platform"":""Pluto"",""Agreement Status"":""Terminated"",""Content"":""TBN Linear"",""Territory"":"""",""Deal Terms ($$)"":""0.5"",""Payout Sch"":"""",""Contract Type"":""Content License Agreement"",""Contract Date"":""2020-12-21"",""Expiration Date"":"""",""Contract Link"":""Pluto"",""Website Link"":"""",""Primary Contact"":""Karsten Amlie"",""Email"":""kamlie@tbn.tv"",""Additional Email"":""avni.amin@pluto.tv"",""Notes"":""Terminated us as of 9/30/25""}"
"rights_out","Sapphire DTX","TBN","Sapphire DTX","terminated","2023-05-25","date","2026-10-25","","VOD","Sapphire DTX","revenue_share","40% revenue share","","Source content/feed scope: Homeschool Awakening / One Night with The King / The Omega Code  / Meggido / The revolutionary / Carman The Champion / The Cross / DTH S4,S5, S6 /Abraham Accords / America's Hidden History S1 and 2 / Smoketown / Beyond Blessed / You are stronger than you think with Joel olsteen / Your Best Life Now
Source deal terms: 0.4
Source payout schedule: Q
Source expiration: 2026-10-25
Payment Tracking row 15: VOD/FAST: VOD; Platform: Sapphire DTX; Reports: Email Monthly; Payment Recieved: Q; Payment Terms: Net 14; Drive Thru History: Yes; Notes: Have not been able to contact","https://sapphiredtx.com/","digital-licensing-master:Terminated Contracts:11","review","Unmapped territories: Philippines, Vietman, South Korea, Austrailia, Thailand, Singapore","Terminated Contracts","11","https://www.dropbox.com/work/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/1.%20Distribution%20Partners/3.%20Active%20Partners/Sapphire%20DTX/Contracts/2020-2024?preview=Sapphire+x+TBN+Contract+FULLY+SIGNED.pdf","https://sapphiredtx.com/","kathleen.evaristo@sapphiredtx.com | janos.reyes@sapphiredtx.com","Homeschool Awakening|One Night with The King|The Omega Code|Meggido|The revolutionary|Carman The Champion|The Cross|Abraham Accords|Smoketown|Beyond Blessed|You are stronger than you think with Joel olsteen|Your Best Life Now","DTH::4|America's Hidden History::1","","{""Platform"":""Sapphire DTX"",""Agreement Status"":""Terminated"",""Content"":""Homeschool Awakening / One Night with The King / The Omega Code  / Meggido / The revolutionary / Carman The Champion / The Cross / DTH S4,S5, S6 /Abraham Accords / America's Hidden History S1 and 2 / Smoketown / Beyond Blessed / You are stronger than you think with Joel olsteen / Your Best Life Now"",""Territory"":""Philippines, Vietman, South Korea, Austrailia, Thailand, Singapore,"",""Deal Terms ($$)"":""0.4"",""Payout Sch"":""Q"",""Contract Type"":"""",""Contract Date"":""2023-05-25"",""Expiration Date"":""2026-10-25"",""Contract Link"":""Sapphire"",""Website Link"":""https://sapphiredtx.com/"",""Primary Contact"":"""",""Email"":""kathleen.evaristo@sapphiredtx.com"",""Additional Email"":""janos.reyes@sapphiredtx.com"",""Notes"":""""}"
"rights_out","Best Entertainment","TBN","Best Entertainment","draft","2020-03-15","date","2025-03-14","","VOD","Best Entertainment","","","","No Renewal Language/exclusive rights/ AR states that they don't have an account set up and no details to follow
Source contract type: Distribution Agreement
Source content/feed scope: Smoketown
Source deal terms: One time Payment
Source payout schedule: Paid
Source expiration: 5 year ending 3/14/2025
Email List & Tracking Notes row 7: Company: Best Entertainment; Email: thomaswebert@aol.com","","digital-licensing-master:Dormant Partners:2","review","Dormant partner was retained as a draft contract for review; Deal terms were preserved in notes and require financial review: One time Payment","Dormant Partners","2","https://www.dropbox.com/home/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/Distribution%20Partners/4.%20Dormant%20Partners/Best%20Entertainment/Contracts/2020-2024","","Thomas Webert | thomaswebert@aol.com | thomaswebert@aol.com","Smoketown","","","{""Platform"":""Best Entertainment"",""Agreement Status"":""Dormant"",""Content"":""Smoketown"",""Territory"":"""",""Deal Terms ($$)"":""One time Payment"",""Payout Sch"":""Paid"",""Contract Type"":""Distribution Agreement"",""Contract Date"":""2020-03-15"",""Expiration Date"":""5 year ending 3/14/2025"",""Contract Link"":""Best Entertainment"",""Website Link"":"""",""Primary Contact"":""Thomas Webert"",""Email"":""thomaswebert@aol.com"",""Additional Email"":"""",""Notes"":""No Renewal Language/exclusive rights/ AR states that they don't have an account set up and no details to follow""}"
"rights_out","Bahamas Telecom Co","TBN","Bahamas Telecom Co","draft","2024-04-22","date","2025-05-01","","VOD","Bahamas Telecom Co","","","","CWIC and BTC entered into same agreement
Source contract type: Licensing Agreement
Source content/feed scope: TD Jakes Crushing / DTH S5 & S6
Source deal terms: One Time Payout
Source expiration: 2025-05-01","","digital-licensing-master:Dormant Partners:3","review","Dormant partner was retained as a draft contract for review; Unmapped territories: Bahamas; Deal terms were preserved in notes and require financial review: One Time Payout","Dormant Partners","3","https://www.dropbox.com/home/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/Distribution%20Partners/4.%20Dormant%20Partners/Bahamas%20Telecom%20Company/Contracts/2020-2024","","","TD Jakes Crushing","DTH::5","","{""Platform"":""Bahamas Telecom Co"",""Agreement Status"":""Dormant"",""Content"":""TD Jakes Crushing / DTH S5 & S6"",""Territory"":""Bahamas"",""Deal Terms ($$)"":""One Time Payout"",""Payout Sch"":"""",""Contract Type"":""Licensing Agreement"",""Contract Date"":""2024-04-22"",""Expiration Date"":""2025-05-01"",""Contract Link"":""Bahamas Telecom Co"",""Website Link"":"""",""Primary Contact"":"""",""Email"":"""",""Additional Email"":"""",""Notes"":""CWIC and BTC entered into same agreement""}"
"rights_out","CWI Caribbean Ltd CWIC","TBN","CWI Caribbean Ltd CWIC","draft","2024-05-01","date","2025-05-01","","VOD","CWI Caribbean Ltd CWIC","","","","Notify 60 days prior to end of term to initiate renewal discussion/ one time payment / CWIC and BTC entered into same agreement
Source contract type: Licensing Agreement
Source content/feed scope: Drive Thru History S5,S6 / TD Jakes Crushing
Source deal terms: One time Payment
Source payout schedule: NEVER PAID
Source expiration: 1 year ending 5/1/2025
Payment Tracking row 25: VOD/FAST: VOD OTP; Platform: CWI Caribbean Ltd CWIC; Payment Terms: PAST DUE; Notes: now Flow Business / Reached out on the website
Payment Tracking row 40: Platform: CWI Caribbean Ltd CWIC; Reports: 2024-05-01; Payment Terms: 2025-05-01; Report Type: 3825; Notes: No contact info, have tried contacting through website. on L&D Aging / does have an account, has never paid","https://flowbusiness.co/barbados/legal-notices","digital-licensing-master:Dormant Partners:4","review","Dormant partner was retained as a draft contract for review; Unmapped territories: Caribbean; Deal terms were preserved in notes and require financial review: One time Payment","Dormant Partners","4","https://www.dropbox.com/work/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/1.%20Distribution%20Partners/4.%20Dormant%20Partners/CWI%20Caribbean%20Ltd%20CWIC/Contracts/2020-2024","https://flowbusiness.co/barbados/legal-notices","","TD Jakes Crushing","Drive Thru History::5","","{""Platform"":""CWI Caribbean Ltd CWIC"",""Agreement Status"":""Dormant"",""Content"":""Drive Thru History S5,S6 / TD Jakes Crushing"",""Territory"":""Caribbean"",""Deal Terms ($$)"":""One time Payment"",""Payout Sch"":""NEVER PAID"",""Contract Type"":""Licensing Agreement"",""Contract Date"":""2024-05-01"",""Expiration Date"":""1 year ending 5/1/2025"",""Contract Link"":""CWIC"",""Website Link"":""https://flowbusiness.co/barbados/legal-notices"",""Primary Contact"":"""",""Email"":"""",""Additional Email"":"""",""Notes"":""Notify 60 days prior to end of term to initiate renewal discussion/ one time payment / CWIC and BTC entered into same agreement""}"
"rights_out","Boas Novas TV","TBN","Boas Novas TV","draft","2023-11-13","date","2025-10-23","Brazil","VOD","Boas Novas TV","","","","Auto renew unless agreed to in writing 60 days in advance/future fees for renewal (5K license fee) / also says that the affiliate would have to notify us if they wish to renew... confused...????
Source content/feed scope: Access to TBN Original Programs made available to Network Affiliate Partners
Source deal terms: One Time Payout
Source payout schedule: NEVER PAID
Source expiration: 2 year ending 10/23/2025
Payment Tracking row 23: VOD/FAST: VOD OTP; Platform: Boas Novas TV; Payment Terms: PAST DUE","https://www.boasnovas.net/","digital-licensing-master:Dormant Partners:5","review","Dormant partner was retained as a draft contract for review; Deal terms were preserved in notes and require financial review: One Time Payout","Dormant Partners","5","https://www.dropbox.com/home/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/Distribution%20Partners/3.%20Active%20Partners/Bovas%20Novas/Contracts/2020-2024","https://www.boasnovas.net/","_ | Andrecamara@boasnovas.tv | _","Access to TBN Original Programs made available to Network Affiliate Partners","","","{""Platform"":""Boas Novas TV"",""Agreement Status"":""Dormant"",""Content"":""Access to TBN Original Programs made available to Network Affiliate Partners"",""Territory"":""Brazil"",""Deal Terms ($$)"":""One Time Payout"",""Payout Sch"":""NEVER PAID"",""Contract Type"":"""",""Contract Date"":""2023-11-13"",""Expiration Date"":""2 year ending 10/23/2025"",""Contract Link"":""Boas Novas"",""Website Link"":""https://www.boasnovas.net/"",""Primary Contact"":""_"",""Email"":""Andrecamara@boasnovas.tv"",""Additional Email"":"""",""Notes"":""Auto renew unless agreed to in writing 60 days in advance/future fees for renewal (5K license fee) / also says that the affiliate would have to notify us if they wish to renew... confused...????""}"
"rights_out","PT MNC Sky Vision","TBN","PT MNC Sky Vision","draft","2024-01-08","date","2026-01-08","","VOD","PT MNC Sky Vision","","","","Total fee of $18,000. not seeing any renewal language
Source contract type: Licensing Agreement
Source content/feed scope: The Cross: The Authur Blessit Story / Carman the Champion / Homeschool Awakening / Smoketown / In the Gap with Choco De Jesus / Beyond Blessed / Your Best life now / Inexplicable / DTH S5
Source deal terms: One time payment
Source payout schedule: Past due
Source expiration: 2 years 1/8/2026
Payment Tracking row 22: VOD/FAST: VOD OTP; Platform: PT MNC Sky Vision; Payment Terms: PAST DUE
Payment Tracking row 38: Platform: PT MNC Sky Vision; Reports: 2024-01-08; Payment Terms: 2 years 1/8/2026; Report Type: 2200; Notes: Emailed, never heard back, on L&D Aging / does have account has paid in the past","https://www.mncvision.id/","digital-licensing-master:Dormant Partners:6","review","Dormant partner was retained as a draft contract for review; Unmapped territories: Indonesia; Deal terms were preserved in notes and require financial review: One time payment","Dormant Partners","6","https://www.dropbox.com/home/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/Distribution%20Partners/3.%20Active%20Partners/PT%20MNC%20Sky%20Vision/Contracts/2020-2024","https://www.mncvision.id/","dhani.priambodo@mncgroup.com (from shaynas list)","The Cross: The Authur Blessit Story|Carman the Champion|Homeschool Awakening|Smoketown|In the Gap with Choco De Jesus|Beyond Blessed|Your Best life now|Inexplicable","DTH::5","","{""Platform"":""PT MNC Sky Vision"",""Agreement Status"":""Dormant"",""Content"":""The Cross: The Authur Blessit Story / Carman the Champion / Homeschool Awakening / Smoketown / In the Gap with Choco De Jesus / Beyond Blessed / Your Best life now / Inexplicable / DTH S5"",""Territory"":""Indonesia"",""Deal Terms ($$)"":""One time payment"",""Payout Sch"":""Past due"",""Contract Type"":""Licensing Agreement"",""Contract Date"":""2024-01-08"",""Expiration Date"":""2 years 1/8/2026"",""Contract Link"":""PT MNC Sky Vision"",""Website Link"":""https://www.mncvision.id/"",""Primary Contact"":"""",""Email"":""dhani.priambodo@mncgroup.com (from shaynas list)"",""Additional Email"":"""",""Notes"":""Total fee of $18,000. not seeing any renewal language""}"
"rights_out","Total Content Digital","TBN","Total Content Digital","draft","2024-08-15","date","2025-12-31","United States","VOD","Total Content Digital","","","","5K license fee to be paid upon delivery/ sent email to Page to take down content
Source contract type: Licensing Agreement
Source content/feed scope: Your Best Life Now / You Are Stronger Than You Think
Source deal terms: One Time Payout
Source payout schedule: Paid
Source expiration: 2025-12-31
Email List & Tracking Notes row 26: Company: Total Content Digital; Email: Page@totalcontentdigital.com","","digital-licensing-master:Dormant Partners:7","review","Dormant partner was retained as a draft contract for review; Deal terms were preserved in notes and require financial review: One Time Payout","Dormant Partners","7","https://www.dropbox.com/home/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/Distribution%20Partners/3.%20Active%20Partners/Total%20Content%20Digital?preview=TBN_TCD_FULLY+SIGNED_LICENSING+AGREEMENT_10.14.24.pdf","","page@totalcontentdigital.com | Page@totalcontentdigital.com","Your Best Life Now|You Are Stronger Than You Think","","","{""Platform"":""Total Content Digital"",""Agreement Status"":""Dormant"",""Content"":""Your Best Life Now / You Are Stronger Than You Think"",""Territory"":""US"",""Deal Terms ($$)"":""One Time Payout"",""Payout Sch"":""Paid"",""Contract Type"":""Licensing Agreement"",""Contract Date"":""2024-08-15"",""Expiration Date"":""2025-12-31"",""Contract Link"":""Total Content Digital"",""Website Link"":"""",""Primary Contact"":"""",""Email"":""page@totalcontentdigital.com"",""Additional Email"":"""",""Notes"":""5K license fee to be paid upon delivery/ sent email to Page to take down content""}"
"rights_out","Salt Media","TBN","Salt Media","draft","2024-01-06","date","2026-01-06","","VOD","Salt Media","revenue_share","50% revenue share","","50% of net retail price per transaction / content taken down 1/6/25
Source contract type: Licensing Agreement
Source content/feed scope: Route 60
Source deal terms: 0.5
Source payout schedule: Q
Source expiration: 2026-01-06
Payment Tracking row 14: VOD/FAST: VOD; Platform: Salt Media; Reports: Email Quarterly; Payment Recieved: Q; Payment Terms: Net 45; Report Type: Detailed; Drive Thru History: No
Email List & Tracking Notes row 21: Company: Salt Media; Email: sherman@saltmeda.asia; Email 2: kevin@saltmedia.asia; Billing: janice@saltmedia.asia Sylvia@saltmedia.asia; Tracking Notes: Emailed to get rev reports; As of Date: 2025-08-28","https://saltmedia.asia/","digital-licensing-master:Dormant Partners:8","review","Dormant partner was retained as a draft contract for review; Unmapped territories: Singapore, Malaysia, Indonesia","Dormant Partners","8","https://www.dropbox.com/work/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/1.%20Distribution%20Partners/3.%20Active%20Partners/Salt%20Media/Contracts/2020-2024?preview=TBN_SALTMEDIA_TVOD+ROUTE+60_LICENSING+AGREEMENT+CONTENT_10.3.23+Partially+Signed.pdf","https://saltmedia.asia/","Sherman Ng | Sherman@saltmedia.asia | Kevin@saltmedia.asia | sherman@saltmeda.asia | kevin@saltmedia.asia | janice@saltmedia.asia Sylvia@saltmedia.asia","Route 60","","","{""Platform"":""Salt Media"",""Agreement Status"":""Dormant"",""Content"":""Route 60"",""Territory"":""Singapore, Malaysia, Indonesia"",""Deal Terms ($$)"":""0.5"",""Payout Sch"":""Q"",""Contract Type"":""Licensing Agreement"",""Contract Date"":""2024-01-06"",""Expiration Date"":""2026-01-06"",""Contract Link"":""Salt Media"",""Website Link"":""https://saltmedia.asia/"",""Primary Contact"":""Sherman Ng"",""Email"":""Sherman@saltmedia.asia"",""Additional Email"":"""",""Notes"":""50% of net retail price per transaction / content taken down 1/6/25""}"
"rights_out","Living Scriptures","TBN","Living Scriptures","draft","2024-05-31","date","2026-05-31","United States","VOD","Living Scriptures","","","","Confirmed content was taken down 5/31/26
Source contract type: Content License Agreement
Source content/feed scope: DTH S5 / One Night with The King
Source payout schedule: OTP
Source expiration: 2026-05-31","https://www.livingscriptures.com/","digital-licensing-master:Dormant Partners:9","review","Dormant partner was retained as a draft contract for review","Dormant Partners","9","https://www.dropbox.com/home/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/Distribution%20Partners/3.%20Active%20Partners/Living%20Scriptures/Contracts/2020-2024","https://www.livingscriptures.com/","Victoria | Victoria@livingscriptures.com | Krystal@livingscriptures.com","One Night with The King","DTH::5","","{""Platform"":""Living Scriptures"",""Agreement Status"":""Dormant"",""Content"":""DTH S5 / One Night with The King"",""Territory"":""US"",""Deal Terms ($$)"":"""",""Payout Sch"":""OTP"",""Contract Type"":""Content License Agreement"",""Contract Date"":""2024-05-31"",""Expiration Date"":""2026-05-31"",""Contract Link"":""Living Scriptures"",""Website Link"":""https://www.livingscriptures.com/"",""Primary Contact"":""Victoria"",""Email"":""Victoria@livingscriptures.com"",""Additional Email"":"""",""Notes"":""Confirmed content was taken down 5/31/26""}"
"","","","","","","","","","","","","","","","","digital-licensing-master:Dashboards & Logins","skip","13 credential rows excluded for security; no usernames or passwords were copied","Dashboards & Logins","","","","","","","",""
"rights_out","Miracle Channel*","TBN","Miracle Channel*","active","","","","Canada","Broadcast","Miracle Channel*","","","","FAST channels: TBN / TBN Inspire","","digital-licensing-master:Missional Contracts:2","review","Missing expiration/end-type information","Missional Contracts","2","","","Chelsea Kleinsasser | chelsea.kleinsasser@mcamediagroup.com | david.craig@mcamediagroup.com","","","","{""Platform"":""Miracle Channel*"",""Agreement Status"":""Active"",""Content"":"""",""Deal Terms ($$)"":"""",""Region"":""CA"",""Fast Channels"":""TBN / TBN Inspire"",""Payout Sch"":"""",""Primary Contact"":"""",""Email"":""Chelsea Kleinsasser"",""Additional Email"":""david.craig@mcamediagroup.com"",""Contract Type"":"""",""Contract Date"":"""",""Expiration Date"":"""",""Contract Link"":"""",""Notes"":""""}"
"rights_out","MoreTV*","TBN","MoreTV*","draft","","","","","Broadcast","MoreTV*","","","","_Term possibly ended? removed Hillsong channel, no language of replacing with TBN inspire
FAST channels: TBN
Source contract type: Distribution Agreement","","digital-licensing-master:Missional Contracts:3","review","Source status ""Unknown"" was retained as draft; Missing expiration/end-type information; Unmapped territories: DK","Missional Contracts","3","https://www.dropbox.com/home/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/Distribution%20Partners/3.%20Active%20Partners/MoreTV/Contracts/2020-2024","","Henrik Engedal | hen@moretv.dk","","","","{""Platform"":""MoreTV*"",""Agreement Status"":""Unknown"",""Content"":"""",""Deal Terms ($$)"":"""",""Region"":""DK"",""Fast Channels"":""TBN"",""Payout Sch"":"""",""Primary Contact"":"""",""Email"":""Henrik Engedal"",""Additional Email"":"""",""Contract Type"":""Distribution Agreement"",""Contract Date"":"""",""Expiration Date"":"""",""Contract Link"":""More TV"",""Notes"":""_Term possibly ended? removed Hillsong channel, no language of replacing with TBN inspire""}"
"rights_out","Multitood","TBN","Multitood","terminated","2024-05-01","","","","","Multitood","","","","_Kristina stated we are possibly terminating this agreement
Source contract type: Translation Agreement
Source deal terms: Dubbing Service","","digital-licensing-master:Translation Contracts:2","review","Missing expiration/end-type information; Deal terms were preserved in notes and require financial review: Dubbing Service; Translation/vendor service agreements are not imported as media-rights contracts","Translation Contracts","2","https://www.dropbox.com/home/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/Distribution%20Partners/2.%20Translation%20Partners/Multitood/Contracts/2020-2024","","Abby Sherwood | abby@multitood.com | Rick@multitood.com","","","","{""Platform"":""Multitood"",""Agreement Status"":""Terminated"",""Content"":"""",""Deal Terms ($$)"":""Dubbing Service"",""Payout Sch"":"""",""Primary Contact"":""Abby Sherwood"",""Email"":""abby@multitood.com"",""Additional Email"":"""",""Contract Type"":""Translation Agreement"",""Contract Date"":""2024-05-01"",""Expiration Date"":"""",""Contract Link"":""Multitood"",""Notes"":""_Kristina stated we are possibly terminating this agreement""}"
"rights_out","20 Plus Studios","TBN","20 Plus Studios","draft","2023-05-25","","","","","20 Plus Studios","","","","This was a spanish dub for a homeschool commercial, looks like we only used them once
Source contract type: Translation Agreement
Source deal terms: Dubbing Service","","digital-licensing-master:Translation Contracts:3","review","Source status ""Unknown"" was retained as draft; Missing expiration/end-type information; Deal terms were preserved in notes and require financial review: Dubbing Service; Translation/vendor service agreements are not imported as media-rights contracts","Translation Contracts","3","https://www.dropbox.com/home/Digital%20Platforms%20Team/12.%20Digital%20Licensing%20%26%20Distribution/Distribution%20Partners/2.%20Translation%20Partners/20%20Plus%20Studios/Contracts/2020-2024","","","","","","{""Platform"":""20 Plus Studios"",""Agreement Status"":""Unknown"",""Content"":"""",""Deal Terms ($$)"":""Dubbing Service"",""Payout Sch"":"""",""Primary Contact"":"""",""Email"":"""",""Additional Email"":"""",""Contract Type"":""Translation Agreement"",""Contract Date"":""2023-05-25"",""Expiration Date"":"""",""Contract Link"":""20 Plus Studios"",""Notes"":""This was a spanish dub for a homeschool commercial, looks like we only used them once""}"
"","Fire TV/FTVC (Amazon)","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:2","skip","Payment Tracking data was merged into digital-licensing-master:FAST Contracts:2","Payment Tracking","2","","","","","","","{""VOD/FAST"":""FAST"",""Platform"":""Fire TV/FTVC (Amazon)"",""Reports"":""Email Monthly"",""Payment Recieved"":""Monthly"",""Payment Terms"":""Net 90"",""Report Type"":""Linear"",""Drive Thru History"":"""",""Notes"":""""}"
"","Amazon FreeVee","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:3","skip","Payment Tracking data could not be matched deterministically to a contract and remains in raw_source_data","Payment Tracking","3","","","","","","","{""VOD/FAST"":""FAST"",""Platform"":""Amazon FreeVee"",""Reports"":""Dashboard Monthly"",""Payment Recieved"":""Monthly"",""Payment Terms"":""Net 90"",""Report Type"":""Detailed"",""Drive Thru History"":"""",""Notes"":""""}"
"","Freecast","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:4","skip","Payment Tracking data was merged into digital-licensing-master:FAST Contracts:20","Payment Tracking","4","","","","","","","{""VOD/FAST"":""FAST"",""Platform"":""Freecast"",""Reports"":""Email Monthly"",""Payment Recieved"":""?"",""Payment Terms"":""Net 30"",""Report Type"":""Linear"",""Drive Thru History"":"""",""Notes"":""Paid on Aug 25th, don't have history of payment to determine payment sch.""}"
"","Stirr","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:5","skip","Payment Tracking data was merged into digital-licensing-master:VOD Contracts:21","Payment Tracking","5","","","","","","","{""VOD/FAST"":""FAST"",""Platform"":""Stirr"",""Reports"":""Email Quarterly"",""Payment Recieved"":""Q"",""Payment Terms"":""Net 90"",""Report Type"":"""",""Drive Thru History"":"""",""Notes"":""Can withhold payment if less than $100 / Don't have history of payment to determine payment schedule""}"
"","TCL/FALCON","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:6","skip","Payment Tracking data was merged into digital-licensing-master:FAST Contracts:4","Payment Tracking","6","","","","","","","{""VOD/FAST"":""FAST"",""Platform"":""TCL/FALCON"",""Reports"":""Email Quarterly"",""Payment Recieved"":""Q"",""Payment Terms"":""Net 90"",""Report Type"":""Linear"",""Drive Thru History"":"""",""Notes"":""Can withhold payment if less than $500 until next quarter /""}"
"","ABSCBN/iWantTFC/ANC","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:7","skip","Payment Tracking data was merged into digital-licensing-master:VOD Contracts:2","Payment Tracking","7","","","","","","","{""VOD/FAST"":""VOD"",""Platform"":""ABSCBN/iWantTFC/ANC"",""Reports"":""Email Quarterly"",""Payment Recieved"":""Q"",""Payment Terms"":""Net 60"",""Report Type"":""Detailed"",""Drive Thru History"":""Yes"",""Notes"":""Shall send report no later than 15 days after Q / Have not launched DTH yet.... Should we email to not launch?""}"
"","Allied Vaughn/Willette Acquisition Corp.","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:8","skip","Payment Tracking data was merged into digital-licensing-master:VOD Contracts:3","Payment Tracking","8","","","","","","","{""VOD/FAST"":""VOD"",""Platform"":""Allied Vaughn/Willette Acquisition Corp."",""Reports"":""Email Monthly"",""Payment Recieved"":""Q"",""Payment Terms"":""Net 60"",""Report Type"":""Detailed"",""Drive Thru History"":""No"",""Notes"":""""}"
"","Amazon Prime Video","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:9","skip","Payment Tracking data was merged into digital-licensing-master:VOD Contracts:4","Payment Tracking","9","","","","","","","{""VOD/FAST"":""VOD"",""Platform"":""Amazon Prime Video"",""Reports"":""Dashboard Monthly"",""Payment Recieved"":""Monthly"",""Payment Terms"":""Net 90"",""Report Type"":""Detailed"",""Drive Thru History"":""Yes"",""Notes"":""""}"
"","CW","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:10","skip","Payment Tracking data was merged into digital-licensing-master:VOD Contracts:5","Payment Tracking","10","","","","","","","{""VOD/FAST"":""VOD"",""Platform"":""CW"",""Reports"":""Email Quarterly"",""Payment Recieved"":""Q"",""Payment Terms"":""Net 60"",""Report Type"":""Detailed"",""Drive Thru History"":""No"",""Notes"":""typically sends Q report 2 months after quarter ends""}"
"","Hoopla","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:11","skip","Payment Tracking data was merged into digital-licensing-master:VOD Contracts:6","Payment Tracking","11","","","","","","","{""VOD/FAST"":""VOD"",""Platform"":""Hoopla"",""Reports"":""Dashboard Monthly"",""Payment Recieved"":""Monthly"",""Payment Terms"":""Net 60"",""Report Type"":""Detailed"",""Drive Thru History"":""Yes"",""Notes"":""Can withhold payment if less than $500 /""}"
"","IZZY","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:12","skip","Payment Tracking data was merged into digital-licensing-master:VOD Contracts:7","Payment Tracking","12","","","","","","","{""VOD/FAST"":""VOD"",""Platform"":""IZZY"",""Reports"":""Email Quarterly"",""Payment Recieved"":""Q"",""Payment Terms"":""Net 45"",""Report Type"":""Detailed"",""Drive Thru History"":""Yes"",""Notes"":""""}"
"","Premiere Digital Services","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:13","skip","Payment Tracking data was merged into digital-licensing-master:VOD Contracts:8","Payment Tracking","13","","","","","","","{""VOD/FAST"":""VOD"",""Platform"":""Premiere Digital Services"",""Reports"":""Dashboard Monthly"",""Payment Recieved"":""Monthly"",""Payment Terms"":""Net 30"",""Report Type"":""Detailed"",""Drive Thru History"":""Yes"",""Notes"":""""}"
"","Salt Media","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:14","skip","Payment Tracking data was merged into digital-licensing-master:Dormant Partners:8","Payment Tracking","14","","","","","","","{""VOD/FAST"":""VOD"",""Platform"":""Salt Media"",""Reports"":""Email Quarterly"",""Payment Recieved"":""Q"",""Payment Terms"":""Net 45"",""Report Type"":""Detailed"",""Drive Thru History"":""No"",""Notes"":""""}"
"","Sapphire DTX","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:15","skip","Payment Tracking data was merged into digital-licensing-master:Terminated Contracts:11","Payment Tracking","15","","","","","","","{""VOD/FAST"":""VOD"",""Platform"":""Sapphire DTX"",""Reports"":""Email Monthly"",""Payment Recieved"":""Q"",""Payment Terms"":""Net 14"",""Report Type"":"""",""Drive Thru History"":""Yes"",""Notes"":""Have not been able to contact""}"
